api,url
tf.compat.v1.ragged,https://www.tensorflow.org/api_docs/python/tf/compat/v1/ragged
tf.compat.v1.ragged.constant_value,https://www.tensorflow.org/api_docs/python/tf/compat/v1/ragged/constant_value
tf.compat.v1.ragged.placeholder,https://www.tensorflow.org/api_docs/python/tf/compat/v1/ragged/placeholder
tf.compat.v1.ragged.RaggedTensorValue,https://www.tensorflow.org/api_docs/python/tf/compat/v1/ragged/RaggedTensorValue
tf.compat.v1.random,https://www.tensorflow.org/api_docs/python/tf/compat/v1/random
tf.compat.v1.random.experimental,https://www.tensorflow.org/api_docs/python/tf/compat/v1/random/experimental
tf.compat.v1.random_normal_initializer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/random_normal_initializer
tf.compat.v1.random_poisson,https://www.tensorflow.org/api_docs/python/tf/compat/v1/random_poisson
tf.compat.v1.random_uniform_initializer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/random_uniform_initializer
tf.compat.v1.raw_ops,https://www.tensorflow.org/api_docs/python/tf/compat/v1/raw_ops
tf.compat.v1.ReaderBase,https://www.tensorflow.org/api_docs/python/tf/compat/v1/ReaderBase
tf.compat.v1.reduce_all,https://www.tensorflow.org/api_docs/python/tf/compat/v1/reduce_all
tf.compat.v1.reduce_any,https://www.tensorflow.org/api_docs/python/tf/compat/v1/reduce_any
tf.compat.v1.reduce_join,https://www.tensorflow.org/api_docs/python/tf/compat/v1/reduce_join
tf.compat.v1.reduce_logsumexp,https://www.tensorflow.org/api_docs/python/tf/compat/v1/reduce_logsumexp
tf.compat.v1.reduce_max,https://www.tensorflow.org/api_docs/python/tf/compat/v1/reduce_max
tf.compat.v1.reduce_mean,https://www.tensorflow.org/api_docs/python/tf/compat/v1/reduce_mean
tf.compat.v1.reduce_min,https://www.tensorflow.org/api_docs/python/tf/compat/v1/reduce_min
tf.compat.v1.reduce_prod,https://www.tensorflow.org/api_docs/python/tf/compat/v1/reduce_prod
tf.compat.v1.reduce_sum,https://www.tensorflow.org/api_docs/python/tf/compat/v1/reduce_sum
tf.compat.v1.report_uninitialized_variables,https://www.tensorflow.org/api_docs/python/tf/compat/v1/report_uninitialized_variables
tf.compat.v1.reset_default_graph,https://www.tensorflow.org/api_docs/python/tf/compat/v1/reset_default_graph
tf.compat.v1.resource_loader,https://www.tensorflow.org/api_docs/python/tf/compat/v1/resource_loader
tf.compat.v1.resource_loader.get_data_files_path,https://www.tensorflow.org/api_docs/python/tf/compat/v1/resource_loader/get_data_files_path
tf.compat.v1.resource_loader.get_path_to_datafile,https://www.tensorflow.org/api_docs/python/tf/compat/v1/resource_loader/get_path_to_datafile
tf.compat.v1.resource_loader.get_root_dir_with_all_resources,https://www.tensorflow.org/api_docs/python/tf/compat/v1/resource_loader/get_root_dir_with_all_resources
tf.compat.v1.resource_loader.load_resource,https://www.tensorflow.org/api_docs/python/tf/compat/v1/resource_loader/load_resource
tf.compat.v1.resource_loader.readahead_file_path,https://www.tensorflow.org/api_docs/python/tf/compat/v1/resource_loader/readahead_file_path
tf.compat.v1.resource_variables_enabled,https://www.tensorflow.org/api_docs/python/tf/compat/v1/resource_variables_enabled
tf.compat.v1.reverse_sequence,https://www.tensorflow.org/api_docs/python/tf/compat/v1/reverse_sequence
tf.compat.v1.RunMetadata,https://www.tensorflow.org/api_docs/python/tf/compat/v1/RunMetadata
tf.compat.v1.RunMetadata.FunctionGraphs,https://www.tensorflow.org/api_docs/python/tf/compat/v1/RunMetadata/FunctionGraphs
tf.compat.v1.RunOptions,https://www.tensorflow.org/api_docs/python/tf/compat/v1/RunOptions
tf.compat.v1.RunOptions.Experimental,https://www.tensorflow.org/api_docs/python/tf/compat/v1/RunOptions/Experimental
tf.compat.v1.saved_model,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model
tf.compat.v1.saved_model.build_signature_def,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/build_signature_def
tf.compat.v1.saved_model.Builder,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/Builder
tf.compat.v1.saved_model.builder,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/builder
tf.compat.v1.saved_model.classification_signature_def,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/classification_signature_def
tf.compat.v1.saved_model.constants,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/constants
tf.compat.v1.saved_model.contains_saved_model,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/contains_saved_model
tf.compat.v1.saved_model.experimental,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/experimental
tf.compat.v1.saved_model.is_valid_signature,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/is_valid_signature
tf.compat.v1.saved_model.loader,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/loader
tf.compat.v1.saved_model.main_op,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/main_op
tf.compat.v1.saved_model.predict_signature_def,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/predict_signature_def
tf.compat.v1.saved_model.regression_signature_def,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/regression_signature_def
tf.compat.v1.saved_model.signature_constants,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/signature_constants
tf.compat.v1.saved_model.signature_def_utils,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/signature_def_utils
tf.compat.v1.saved_model.tag_constants,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/tag_constants
tf.compat.v1.saved_model.utils,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/utils
tf.compat.v1.scalar_mul,https://www.tensorflow.org/api_docs/python/tf/compat/v1/scalar_mul
tf.compat.v1.scatter_add,https://www.tensorflow.org/api_docs/python/tf/compat/v1/scatter_add
tf.compat.v1.scatter_div,https://www.tensorflow.org/api_docs/python/tf/compat/v1/scatter_div
tf.compat.v1.scatter_max,https://www.tensorflow.org/api_docs/python/tf/compat/v1/scatter_max
tf.compat.v1.scatter_min,https://www.tensorflow.org/api_docs/python/tf/compat/v1/scatter_min
tf.compat.v1.scatter_mul,https://www.tensorflow.org/api_docs/python/tf/compat/v1/scatter_mul
tf.compat.v1.scatter_nd_add,https://www.tensorflow.org/api_docs/python/tf/compat/v1/scatter_nd_add
tf.compat.v1.scatter_nd_sub,https://www.tensorflow.org/api_docs/python/tf/compat/v1/scatter_nd_sub
tf.compat.v1.scatter_nd_update,https://www.tensorflow.org/api_docs/python/tf/compat/v1/scatter_nd_update
tf.compat.v1.scatter_sub,https://www.tensorflow.org/api_docs/python/tf/compat/v1/scatter_sub
tf.compat.v1.scatter_update,https://www.tensorflow.org/api_docs/python/tf/compat/v1/scatter_update
tf.compat.v1.serialize_many_sparse,https://www.tensorflow.org/api_docs/python/tf/compat/v1/serialize_many_sparse
tf.compat.v1.serialize_sparse,https://www.tensorflow.org/api_docs/python/tf/compat/v1/serialize_sparse
tf.compat.v1.Session,https://www.tensorflow.org/api_docs/python/tf/compat/v1/Session
tf.compat.v1.SessionLog,https://www.tensorflow.org/api_docs/python/tf/compat/v1/SessionLog
tf.compat.v1.set_random_seed,https://www.tensorflow.org/api_docs/python/tf/compat/v1/set_random_seed
tf.compat.v1.setdiff1d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/setdiff1d
tf.compat.v1.sets,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sets
tf.compat.v1.shape,https://www.tensorflow.org/api_docs/python/tf/compat/v1/shape
tf.compat.v1.signal,https://www.tensorflow.org/api_docs/python/tf/compat/v1/signal
tf.compat.v1.size,https://www.tensorflow.org/api_docs/python/tf/compat/v1/size
tf.compat.v1.space_to_batch,https://www.tensorflow.org/api_docs/python/tf/compat/v1/space_to_batch
tf.compat.v1.space_to_depth,https://www.tensorflow.org/api_docs/python/tf/compat/v1/space_to_depth
tf.compat.v1.sparse,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse
tf.compat.v1.sparse_add,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_add
tf.compat.v1.sparse_concat,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_concat
tf.compat.v1.sparse_matmul,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_matmul
tf.compat.v1.sparse_placeholder,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_placeholder
tf.compat.v1.sparse_reduce_max,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_reduce_max
tf.compat.v1.sparse_reduce_max_sparse,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_reduce_max_sparse
tf.compat.v1.sparse_reduce_sum,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_reduce_sum
tf.compat.v1.sparse_reduce_sum_sparse,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_reduce_sum_sparse
tf.compat.v1.sparse_segment_mean,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_segment_mean
tf.compat.v1.sparse_segment_sqrt_n,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_segment_sqrt_n
tf.compat.v1.sparse_segment_sum,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_segment_sum
tf.compat.v1.sparse_split,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sparse_split
tf.compat.v1.SparseConditionalAccumulator,https://www.tensorflow.org/api_docs/python/tf/compat/v1/SparseConditionalAccumulator
tf.compat.v1.SparseTensorValue,https://www.tensorflow.org/api_docs/python/tf/compat/v1/SparseTensorValue
tf.compat.v1.spectral,https://www.tensorflow.org/api_docs/python/tf/compat/v1/spectral
tf.compat.v1.squeeze,https://www.tensorflow.org/api_docs/python/tf/compat/v1/squeeze
tf.compat.v1.string_split,https://www.tensorflow.org/api_docs/python/tf/compat/v1/string_split
tf.compat.v1.string_to_hash_bucket,https://www.tensorflow.org/api_docs/python/tf/compat/v1/string_to_hash_bucket
tf.compat.v1.string_to_number,https://www.tensorflow.org/api_docs/python/tf/compat/v1/string_to_number
tf.compat.v1.strings,https://www.tensorflow.org/api_docs/python/tf/compat/v1/strings
tf.compat.v1.strings.length,https://www.tensorflow.org/api_docs/python/tf/compat/v1/strings/length
tf.compat.v1.strings.split,https://www.tensorflow.org/api_docs/python/tf/compat/v1/strings/split
tf.compat.v1.strings.substr,https://www.tensorflow.org/api_docs/python/tf/compat/v1/strings/substr
tf.compat.v1.substr,https://www.tensorflow.org/api_docs/python/tf/compat/v1/substr
tf.compat.v1.Summary,https://www.tensorflow.org/api_docs/python/tf/compat/v1/Summary
tf.compat.v1.summary,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary
tf.compat.v1.summary.all_v2_summary_ops,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/all_v2_summary_ops
tf.compat.v1.Summary.Audio,https://www.tensorflow.org/api_docs/python/tf/compat/v1/Summary/Audio
tf.compat.v1.summary.audio,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/audio
tf.compat.v1.summary.FileWriter,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/FileWriter
tf.compat.v1.summary.FileWriterCache,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/FileWriterCache
tf.compat.v1.summary.get_summary_description,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/get_summary_description
tf.compat.v1.summary.histogram,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/histogram
tf.compat.v1.Summary.Image,https://www.tensorflow.org/api_docs/python/tf/compat/v1/Summary/Image
tf.compat.v1.summary.image,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/image
tf.compat.v1.summary.initialize,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/initialize
tf.compat.v1.summary.merge,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/merge
tf.compat.v1.summary.merge_all,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/merge_all
tf.compat.v1.summary.scalar,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/scalar
tf.compat.v1.summary.SummaryDescription,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/SummaryDescription
tf.compat.v1.summary.TaggedRunMetadata,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/TaggedRunMetadata
tf.compat.v1.summary.tensor_summary,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/tensor_summary
tf.compat.v1.summary.text,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/text
tf.compat.v1.Summary.Value,https://www.tensorflow.org/api_docs/python/tf/compat/v1/Summary/Value
tf.compat.v1.SummaryMetadata,https://www.tensorflow.org/api_docs/python/tf/compat/v1/SummaryMetadata
tf.compat.v1.SummaryMetadata.PluginData,https://www.tensorflow.org/api_docs/python/tf/compat/v1/SummaryMetadata/PluginData
tf.compat.v1.sysconfig,https://www.tensorflow.org/api_docs/python/tf/compat/v1/sysconfig
tf.compat.v1.tables_initializer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tables_initializer
tf.compat.v1.TensorInfo,https://www.tensorflow.org/api_docs/python/tf/compat/v1/TensorInfo
tf.compat.v1.TensorInfo.CooSparse,https://www.tensorflow.org/api_docs/python/tf/compat/v1/TensorInfo/CooSparse
tf.compat.v1.test,https://www.tensorflow.org/api_docs/python/tf/compat/v1/test
tf.compat.v1.test.assert_equal_graph_def,https://www.tensorflow.org/api_docs/python/tf/compat/v1/test/assert_equal_graph_def
tf.compat.v1.test.get_temp_dir,https://www.tensorflow.org/api_docs/python/tf/compat/v1/test/get_temp_dir
tf.compat.v1.test.StubOutForTesting,https://www.tensorflow.org/api_docs/python/tf/compat/v1/test/StubOutForTesting
tf.compat.v1.test.test_src_dir_path,https://www.tensorflow.org/api_docs/python/tf/compat/v1/test/test_src_dir_path
tf.compat.v1.TextLineReader,https://www.tensorflow.org/api_docs/python/tf/compat/v1/TextLineReader
tf.compat.v1.TFRecordReader,https://www.tensorflow.org/api_docs/python/tf/compat/v1/TFRecordReader
tf.compat.v1.tpu,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu
tf.compat.v1.tpu.batch_parallel,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/batch_parallel
tf.compat.v1.tpu.bfloat16_scope,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/bfloat16_scope
tf.compat.v1.tpu.core,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/core
tf.compat.v1.tpu.cross_replica_sum,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/cross_replica_sum
tf.compat.v1.tpu.CrossShardOptimizer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/CrossShardOptimizer
tf.compat.v1.tpu.experimental,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/experimental
tf.compat.v1.tpu.experimental.AdagradParameters,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/experimental/AdagradParameters
tf.compat.v1.tpu.experimental.AdamParameters,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/experimental/AdamParameters
tf.compat.v1.tpu.experimental.embedding_column,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/experimental/embedding_column
tf.compat.v1.tpu.experimental.shared_embedding_columns,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/experimental/shared_embedding_columns
tf.compat.v1.tpu.experimental.StochasticGradientDescentParameters,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/experimental/StochasticGradientDescentParameters
tf.compat.v1.tpu.initialize_system,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/initialize_system
tf.compat.v1.tpu.outside_compilation,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/outside_compilation
tf.compat.v1.tpu.replicate,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/replicate
tf.compat.v1.tpu.rewrite,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/rewrite
tf.compat.v1.tpu.shard,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/shard
tf.compat.v1.tpu.shutdown_system,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/shutdown_system
tf.compat.v1.train,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train
tf.compat.v1.train.AdadeltaOptimizer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/AdadeltaOptimizer
tf.compat.v1.train.AdagradDAOptimizer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/AdagradDAOptimizer
tf.compat.v1.train.AdagradOptimizer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/AdagradOptimizer
tf.compat.v1.train.AdamOptimizer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/AdamOptimizer
tf.compat.v1.train.assert_global_step,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/assert_global_step
tf.compat.v1.train.basic_train_loop,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/basic_train_loop
tf.compat.v1.train.Checkpoint,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/Checkpoint
tf.compat.v1.train.ChiefSessionCreator,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/ChiefSessionCreator
tf.compat.v1.train.cosine_decay,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/cosine_decay
tf.compat.v1.train.cosine_decay_restarts,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/cosine_decay_restarts
tf.compat.v1.train.create_global_step,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/create_global_step
tf.compat.v1.train.experimental,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/experimental
tf.compat.v1.train.experimental.disable_mixed_precision_graph_rewrite,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/experimental/disable_mixed_precision_graph_rewrite
tf.compat.v1.train.experimental.enable_mixed_precision_graph_rewrite,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/experimental/enable_mixed_precision_graph_rewrite
tf.compat.v1.train.experimental.MixedPrecisionLossScaleOptimizer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/experimental/MixedPrecisionLossScaleOptimizer
tf.compat.v1.train.exponential_decay,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/exponential_decay
tf.compat.v1.train.export_meta_graph,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/export_meta_graph
